mean_intensity,std_intensity,mean_r,mean_g,mean_b,std_r,std_g,std_b
0.4477730393409729,0.11401733011007309,0.44761261343955994,0.44761261343955994,0.44761261343955994,0.11398512125015259,0.11398512125015259,0.11398512125015259
0.08759067207574844,0.14594919979572296,0.08757355064153671,0.08757355064153671,0.08757355064153671,0.14586657285690308,0.14586657285690308,0.14586657285690308
0.2292923778295517,0.041972674429416656,0.22930842638015747,0.22930842638015747,0.22930842638015747,0.04197845980525017,0.04197845980525017,0.04197845980525017
0.2404279112815857,0.1161966323852539,0.2403508573770523,0.2403508573770523,0.2403508573770523,0.11618999391794205,0.11618999391794205,0.11618999391794205
0.025874292477965355,0.06491664052009583,0.025873815640807152,0.025873815640807152,0.025873815640807152,0.06488142907619476,0.06488142907619476,0.06488142907619476
0.1217411532998085,0.17133215069770813,0.12164252996444702,0.12164252996444702,0.12164252996444702,0.17122814059257507,0.17122814059257507,0.17122814059257507
0.44777917861938477,0.12407851964235306,0.4476204216480255,0.4476204216480255,0.4476204216480255,0.12401586025953293,0.12401586025953293,0.12401586025953293
0.026385094970464706,0.07343462109565735,0.02637004293501377,0.02637004293501377,0.02637004293501377,0.07340485602617264,0.07340485602617264,0.07340485602617264
0.12269648164510727,0.151923269033432,0.12258204817771912,0.12258204817771912,0.12258204817771912,0.1519155651330948,0.1519155651330948,0.1519155651330948
0.10764400660991669,0.15106201171875,0.10757789015769958,0.10757789015769958,0.10757789015769958,0.15104611217975616,0.15104611217975616,0.15104611217975616
0.3541390597820282,0.11920482665300369,0.3540961444377899,0.3540961444377899,0.3540961444377899,0.11920101940631866,0.11920101940631866,0.11920101940631866
0.5698914527893066,0.32237881422042847,0.5699256658554077,0.5699256658554077,0.5699256658554077,0.3223015367984772,0.3223015367984772,0.3223015367984772
0.5131288766860962,0.21208056807518005,0.5130674242973328,0.5130674242973328,0.5130674242973328,0.21207097172737122,0.21207097172737122,0.21207097172737122
0.4064009487628937,0.06982994079589844,0.40628790855407715,0.40628790855407715,0.40628790855407715,0.06982120126485825,0.06982120126485825,0.06982120126485825
0.02196502685546875,0.0637197196483612,0.021962318569421768,0.021962318569421768,0.021962318569421768,0.06376809626817703,0.06376809626817703,0.06376809626817703
0.5277960896492004,0.18116164207458496,0.5277376770973206,0.5277376770973206,0.5277376770973206,0.18112020194530487,0.18112020194530487,0.18112020194530487
0.2041265368461609,0.11209795624017715,0.20390142500400543,0.20390142500400543,0.20390142500400543,0.11210223287343979,0.11210223287343979,0.11210223287343979
0.36581820249557495,0.11421665549278259,0.36576446890830994,0.36576446890830994,0.36576446890830994,0.11421719193458557,0.11421719193458557,0.11421719193458557
0.47149795293807983,0.17612706124782562,0.4713628888130188,0.4713628888130188,0.4713628888130188,0.17610575258731842,0.17610575258731842,0.17610575258731842
0.40632012486457825,0.07055027782917023,0.4062460958957672,0.4062460958957672,0.4062460958957672,0.07054287195205688,0.07054287195205688,0.07054287195205688
